Make,Model,Year,Engine Fuel Type,EngineHP,EngineCylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highwayMPG,citympg,Popularity,MSRP,Popular
Toyota,Matrix,2013,regular unleaded,132,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,32,26,2031,19275,Popular
Nissan,Maxima,2014,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,26,19,2009,34380,Popular
Nissan,Maxima,2014,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,26,19,2009,31290,Popular
Nissan,Maxima,2016,premium unleaded (recommended),300,6,AUTOMATIC,front wheel drive,4,High-Performance,Midsize,Sedan,30,22,2009,36990,Popular
Nissan,Maxima,2016,premium unleaded (recommended),300,6,AUTOMATIC,front wheel drive,4,High-Performance,Midsize,Sedan,30,22,2009,34490,Popular
Nissan,Maxima,2016,premium unleaded (recommended),300,6,AUTOMATIC,front wheel drive,4,High-Performance,Midsize,Sedan,30,22,2009,32510,Popular
Nissan,Maxima,2016,premium unleaded (recommended),300,6,AUTOMATIC,front wheel drive,4,High-Performance,Midsize,Sedan,30,22,2009,39960,Popular
Nissan,Maxima,2016,premium unleaded (recommended),300,6,AUTOMATIC,front wheel drive,4,High-Performance,Midsize,Sedan,30,22,2009,37770,Popular
Nissan,Maxima,2017,premium unleaded (recommended),300,6,AUTOMATIC,front wheel drive,4,High-Performance,Midsize,Sedan,30,21,2009,34590,Popular
Nissan,Maxima,2017,premium unleaded (recommended),300,6,AUTOMATIC,front wheel drive,4,High-Performance,Midsize,Sedan,30,21,2009,37090,Popular
Nissan,Maxima,2017,premium unleaded (recommended),300,6,AUTOMATIC,front wheel drive,4,High-Performance,Midsize,Sedan,30,21,2009,40040,Popular
Nissan,Maxima,2017,premium unleaded (recommended),300,6,AUTOMATIC,front wheel drive,4,High-Performance,Midsize,Sedan,30,21,2009,32610,Popular
Nissan,Maxima,2017,premium unleaded (recommended),300,6,AUTOMATIC,front wheel drive,4,High-Performance,Midsize,Sedan,30,21,2009,37870,Popular
Mercedes-Benz,Maybach,2016,premium unleaded (required),523,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,High-Performance",Large,Sedan,20,13,617,189350,NotPopular
Mercedes-Benz,Maybach,2017,premium unleaded (required),523,12,AUTOMATIC,rear wheel drive,4,"Exotic,Luxury,High-Performance",Large,Sedan,21,13,617,191300,NotPopular
Mazda,Mazdaspeed 3,2011,premium unleaded (required),263,4,MANUAL,front wheel drive,4,"Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,25,18,586,23700,NotPopular
Mazda,Mazdaspeed 3,2012,premium unleaded (required),263,4,MANUAL,front wheel drive,4,"Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,25,18,586,24000,NotPopular
Mazda,Mazdaspeed 3,2013,premium unleaded (required),263,4,MANUAL,front wheel drive,4,"Hatchback,Factory Tuner,Performance",Compact,4dr Hatchback,25,18,586,24200,NotPopular
Mazda,Mazdaspeed 6,2006,premium unleaded (required),274,4,MANUAL,all wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,23,17,586,27995,NotPopular
Mazda,Mazdaspeed 6,2006,premium unleaded (required),274,4,MANUAL,all wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,23,17,586,29925,NotPopular
Mazda,Mazdaspeed 6,2007,premium unleaded (required),274,4,MANUAL,all wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,23,17,586,29925,NotPopular
Mazda,Mazdaspeed 6,2007,premium unleaded (required),274,4,MANUAL,all wheel drive,4,"Factory Tuner,Performance",Midsize,Sedan,23,17,586,27995,NotPopular
Mazda,Mazdaspeed MX-5 Miata,2004,premium unleaded (required),178,4,MANUAL,rear wheel drive,2,"Factory Tuner,Performance",Compact,Convertible,24,18,586,25730,NotPopular
Mazda,Mazdaspeed MX-5 Miata,2005,premium unleaded (required),178,4,MANUAL,rear wheel drive,2,"Factory Tuner,Performance",Compact,Convertible,24,18,586,25780,NotPopular
Mazda,Mazdaspeed MX-5 Miata,2005,premium unleaded (required),178,4,MANUAL,rear wheel drive,2,"Factory Tuner,Performance",Compact,Convertible,24,18,586,26580,NotPopular
Mazda,Mazdaspeed Protege,2003,premium unleaded (required),170,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Compact,Sedan,27,21,586,20480,NotPopular
Mazda,Mazdaspeed Protege,2003,premium unleaded (required),170,4,MANUAL,front wheel drive,4,"Factory Tuner,Performance",Compact,Sedan,27,21,586,19980,NotPopular
BMW,M,2001,premium unleaded (required),315,6,MANUAL,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,23,15,3916,44990,Popular
BMW,M,2001,premium unleaded (required),315,6,MANUAL,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,23,15,3916,45990,Popular
BMW,M,2002,premium unleaded (required),315,6,MANUAL,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,25,17,3916,44990,Popular
BMW,M,2006,premium unleaded (required),330,6,MANUAL,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Coupe,22,14,3916,49300,Popular
BMW,M,2006,premium unleaded (required),330,6,MANUAL,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Compact,Convertible,22,14,3916,51300,Popular
Acura,MDX,2015,premium unleaded (recommended),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,18,204,44565,NotPopular
Acura,MDX,2015,premium unleaded (recommended),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,18,204,48840,NotPopular
Acura,MDX,2015,premium unleaded (recommended),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,18,204,50840,NotPopular
Acura,MDX,2015,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,204,42565,NotPopular
Acura,MDX,2015,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,204,48840,NotPopular
Acura,MDX,2015,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,204,46840,NotPopular
Acura,MDX,2015,premium unleaded (recommended),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,18,204,56780,NotPopular
Acura,MDX,2015,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,204,54780,NotPopular
Acura,MDX,2016,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,43015,NotPopular
Acura,MDX,2016,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,49440,NotPopular
Acura,MDX,2016,premium unleaded (recommended),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,18,204,46515,NotPopular
Acura,MDX,2016,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,44515,NotPopular
Acura,MDX,2016,premium unleaded (recommended),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,19,204,55230,NotPopular
Acura,MDX,2016,premium unleaded (recommended),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,18,204,45015,NotPopular
Acura,MDX,2016,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,20,204,53230,NotPopular
Acura,MDX,2016,premium unleaded (recommended),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,18,204,52640,NotPopular
Acura,MDX,2016,premium unleaded (recommended),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,18,204,51440,NotPopular
Acura,MDX,2016,premium unleaded (recommended),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,18,204,50640,NotPopular
Acura,MDX,2016,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,20,204,55230,NotPopular
Acura,MDX,2016,premium unleaded (recommended),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,18,204,49440,NotPopular
Acura,MDX,2016,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,47440,NotPopular
Acura,MDX,2016,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,48640,NotPopular
Acura,MDX,2016,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,50640,NotPopular
Acura,MDX,2016,premium unleaded (recommended),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,19,204,57230,NotPopular
Acura,MDX,2017,premium unleaded (recommended),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,19,204,56400,NotPopular
Acura,MDX,2017,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,48360,NotPopular
Acura,MDX,2017,premium unleaded (recommended),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,18,204,50360,NotPopular
Acura,MDX,2017,premium unleaded (recommended),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,18,204,52360,NotPopular
Acura,MDX,2017,premium unleaded (recommended),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,19,204,58400,NotPopular
Acura,MDX,2017,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,20,204,56400,NotPopular
Acura,MDX,2017,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,43950,NotPopular
Acura,MDX,2017,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,50360,NotPopular
Acura,MDX,2017,premium unleaded (recommended),290,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,18,204,45950,NotPopular
Acura,MDX,2017,premium unleaded (recommended),290,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,20,204,54400,NotPopular
Mercedes-Benz,Metris,2016,premium unleaded (recommended),208,4,AUTOMATIC,rear wheel drive,4,Luxury,Compact,Passenger Minivan,23,20,617,32500,NotPopular
Mercedes-Benz,Metris,2016,premium unleaded (recommended),208,4,AUTOMATIC,rear wheel drive,3,Luxury,Large,Cargo Minivan,24,21,617,28950,NotPopular
Chevrolet,Metro,1999,regular unleaded,55,3,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,42,34,1385,2000,NotPopular
Chevrolet,Metro,1999,regular unleaded,79,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,39,33,1385,2000,NotPopular
Chevrolet,Metro,1999,regular unleaded,79,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,39,33,1385,2000,NotPopular
Chevrolet,Metro,2000,regular unleaded,79,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,38,31,1385,2000,NotPopular
Chevrolet,Metro,2000,regular unleaded,55,3,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,41,32,1385,2000,NotPopular
Chevrolet,Metro,2000,regular unleaded,79,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,38,31,1385,2000,NotPopular
Chevrolet,Metro,2001,regular unleaded,79,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,31,26,1385,12515,NotPopular
Mitsubishi,Mighty Max Pickup,1994,regular unleaded,116,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,23,18,436,2000,NotPopular
Mitsubishi,Mighty Max Pickup,1994,regular unleaded,116,6,MANUAL,four wheel drive,2,N/A,Compact,Regular Cab Pickup,20,15,436,2000,NotPopular
Mitsubishi,Mighty Max Pickup,1994,regular unleaded,151,4,MANUAL,rear wheel drive,2,N/A,Compact,Extended Cab Pickup,23,18,436,2000,NotPopular
Mitsubishi,Mighty Max Pickup,1995,regular unleaded,116,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,23,18,436,2000,NotPopular
Mitsubishi,Mighty Max Pickup,1996,regular unleaded,116,4,MANUAL,rear wheel drive,2,N/A,Compact,Regular Cab Pickup,23,18,436,2000,NotPopular
Mazda,Millenia,2000,regular unleaded,210,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,25,17,586,2381,NotPopular
Mazda,Millenia,2000,regular unleaded,210,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,25,17,586,2337,NotPopular
Mazda,Millenia,2000,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,24,17,586,2138,NotPopular
Mazda,Millenia,2001,premium unleaded (required),210,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,25,17,586,31025,NotPopular
Mazda,Millenia,2001,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,24,17,586,28025,NotPopular
Mazda,Millenia,2002,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,24,17,586,28075,NotPopular
Mazda,Millenia,2002,premium unleaded (required),210,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,25,17,586,31075,NotPopular
Mazda,Millenia,2002,premium unleaded (required),210,6,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,25,17,586,31675,NotPopular
Mazda,Millenia,2002,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,N/A,Midsize,Sedan,24,17,586,28875,NotPopular
Infiniti,M,2012,premium unleaded (required),330,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,24,17,190,49850,NotPopular
Infiniti,M,2012,premium unleaded (required),330,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,26,18,190,47700,NotPopular
Infiniti,M,2012,premium unleaded (recommended),360,6,AUTOMATIC,rear wheel drive,4,"Luxury,Hybrid",Large,Sedan,32,27,190,53700,NotPopular
Infiniti,M,2012,premium unleaded (required),420,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,24,16,190,59200,NotPopular
Infiniti,M,2012,premium unleaded (required),420,8,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,23,16,190,61700,NotPopular
Infiniti,M,2013,premium unleaded (required),420,8,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,24,16,190,61200,NotPopular
Infiniti,M,2013,premium unleaded (recommended),360,6,AUTOMATIC,rear wheel drive,4,"Luxury,Hybrid",Large,Sedan,32,27,190,54750,NotPopular
Infiniti,M,2013,premium unleaded (required),330,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Large,Sedan,26,18,190,48700,NotPopular
Infiniti,M,2013,premium unleaded (required),420,8,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,23,16,190,63700,NotPopular
Infiniti,M,2013,premium unleaded (required),330,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,24,17,190,50850,NotPopular
Mitsubishi,Mirage G4,2017,regular unleaded,78,3,MANUAL,front wheel drive,4,N/A,Compact,Sedan,40,33,436,13995,NotPopular
Mitsubishi,Mirage G4,2017,regular unleaded,78,3,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,42,35,436,16995,NotPopular
Mitsubishi,Mirage G4,2017,regular unleaded,78,3,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,42,35,436,15195,NotPopular
Mitsubishi,Mirage,2014,regular unleaded,74,3,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,42,34,436,12995,NotPopular
Mitsubishi,Mirage,2014,regular unleaded,74,3,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,44,37,436,15195,NotPopular
Mitsubishi,Mirage,2014,regular unleaded,74,3,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,42,34,436,14195,NotPopular
Mitsubishi,Mirage,2014,regular unleaded,74,3,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,44,37,436,13995,NotPopular
Mitsubishi,Mirage,2015,regular unleaded,74,3,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,42,34,436,12995,NotPopular
Mitsubishi,Mirage,2015,regular unleaded,74,3,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,42,34,436,14295,NotPopular
Mitsubishi,Mirage,2015,regular unleaded,74,3,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,44,37,436,15395,NotPopular
Mitsubishi,Mirage,2015,regular unleaded,74,3,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,44,37,436,14095,NotPopular
Mitsubishi,Mirage,2015,regular unleaded,74,3,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,44,37,436,14945,NotPopular
Mitsubishi,Mirage,2017,regular unleaded,78,3,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,41,33,436,14795,NotPopular
Mitsubishi,Mirage,2017,regular unleaded,78,3,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,41,33,436,12995,NotPopular
Mitsubishi,Mirage,2017,regular unleaded,78,3,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,43,37,436,14195,NotPopular
Mitsubishi,Mirage,2017,regular unleaded,78,3,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,43,37,436,15995,NotPopular
Mitsubishi,Mirage,2017,regular unleaded,78,3,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,43,37,436,16495,NotPopular
Lincoln,MKC,2015,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,29,20,61,46030,NotPopular
Lincoln,MKC,2015,regular unleaded,240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,26,19,61,35595,NotPopular
Lincoln,MKC,2015,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,29,20,61,33100,NotPopular
Lincoln,MKC,2015,regular unleaded,240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,26,19,61,48525,NotPopular
Lincoln,MKC,2016,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,29,20,61,46455,NotPopular
Lincoln,MKC,2016,regular unleaded,240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,26,19,61,42955,NotPopular
Lincoln,MKC,2016,regular unleaded,240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,26,19,61,48950,NotPopular
Lincoln,MKC,2016,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,29,20,61,40460,NotPopular
Lincoln,MKC,2016,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,29,20,61,33260,NotPopular
Lincoln,MKC,2016,regular unleaded,240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,26,19,61,39585,NotPopular
Lincoln,MKC,2016,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,29,20,61,37090,NotPopular
Lincoln,MKC,2016,regular unleaded,240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,26,19,61,35755,NotPopular
Lincoln,MKC,2017,regular unleaded,240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,25,19,61,41895,NotPopular
Lincoln,MKC,2017,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,28,21,61,35720,NotPopular
Lincoln,MKC,2017,regular unleaded,240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,25,19,61,35130,NotPopular
Lincoln,MKC,2017,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,28,21,61,32720,NotPopular
Lincoln,MKC,2017,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,28,21,61,39485,NotPopular
Lincoln,MKC,2017,regular unleaded,240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,25,19,61,38125,NotPopular
Lincoln,MKC,2017,regular unleaded,240,4,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,28,21,61,45475,NotPopular
Lincoln,MKC,2017,regular unleaded,240,4,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Compact,4dr SUV,25,19,61,47880,NotPopular
Lincoln,MKS,2014,regular unleaded,304,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Large,Sedan,28,19,61,38850,NotPopular
Lincoln,MKS,2014,regular unleaded,304,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,26,18,61,40845,NotPopular
Lincoln,MKS,2014,premium unleaded (recommended),365,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,25,17,61,45840,NotPopular
Lincoln,MKS,2015,premium unleaded (recommended),365,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,25,17,61,45840,NotPopular
Lincoln,MKS,2015,regular unleaded,305,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Large,Sedan,28,19,61,38850,NotPopular
Lincoln,MKS,2015,regular unleaded,305,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,26,18,61,40845,NotPopular
Lincoln,MKS,2016,regular unleaded,350,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,24,17,61,41005,NotPopular
Lincoln,MKS,2016,regular unleaded,350,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Large,Sedan,26,17,61,39010,NotPopular
Lincoln,MKS,2016,premium unleaded (recommended),365,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Large,Sedan,24,16,61,46000,NotPopular
Lincoln,MKT,2015,premium unleaded (recommended),365,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Large,Wagon,23,16,61,45205,NotPopular
Lincoln,MKT,2015,regular unleaded,303,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Large,Wagon,25,17,61,43210,NotPopular
Lincoln,MKT,2016,regular unleaded,303,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Large,Wagon,24,16,61,43370,NotPopular
Lincoln,MKT,2016,premium unleaded (recommended),365,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Large,Wagon,21,15,61,45365,NotPopular
Lincoln,MKT,2017,regular unleaded,303,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Large,Wagon,24,16,61,43530,NotPopular
Lincoln,MKT,2017,premium unleaded (recommended),365,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury,Performance",Large,Wagon,21,15,61,49025,NotPopular
Lincoln,MKX,2015,regular unleaded,305,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,23,17,61,40850,NotPopular
Lincoln,MKX,2015,regular unleaded,305,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,18,61,38900,NotPopular
Lincoln,MKX,2016,regular unleaded,303,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,17,61,44045,NotPopular
Lincoln,MKX,2016,regular unleaded,303,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,17,61,47810,NotPopular
Lincoln,MKX,2016,regular unleaded,303,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,17,61,53475,NotPopular
Lincoln,MKX,2016,regular unleaded,303,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,17,61,38260,NotPopular
Lincoln,MKX,2016,regular unleaded,303,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,17,61,55970,NotPopular
Lincoln,MKX,2016,regular unleaded,303,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,17,61,45315,NotPopular
Lincoln,MKX,2016,regular unleaded,303,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,17,61,40755,NotPopular
Lincoln,MKX,2016,regular unleaded,303,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,26,17,61,41550,NotPopular
Lincoln,MKX,2017,regular unleaded,303,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,25,17,61,38260,NotPopular
Lincoln,MKX,2017,regular unleaded,303,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,23,16,61,44045,NotPopular
Lincoln,MKX,2017,regular unleaded,303,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,23,16,61,48055,NotPopular
Lincoln,MKX,2017,regular unleaded,303,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,25,17,61,45560,NotPopular
Lincoln,MKX,2017,regular unleaded,303,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,25,17,61,53475,NotPopular
Lincoln,MKX,2017,regular unleaded,303,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,23,16,61,40755,NotPopular
Lincoln,MKX,2017,regular unleaded,303,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,25,17,61,41550,NotPopular
Lincoln,MKX,2017,regular unleaded,303,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,23,16,61,55970,NotPopular
Lincoln,MKZ Hybrid,2011,regular unleaded,191,4,AUTOMATIC,front wheel drive,4,"Luxury,Hybrid",Midsize,Sedan,36,41,61,34645,NotPopular
Lincoln,MKZ,2015,regular unleaded,231,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,33,22,61,45555,NotPopular
Lincoln,MKZ,2015,regular unleaded,231,4,AUTOMATIC,front wheel drive,4,Luxury,Midsize,Sedan,33,22,61,35190,NotPopular
Lincoln,MKZ,2015,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,"Luxury,Hybrid",Midsize,Sedan,39,41,61,35190,NotPopular
Lincoln,MKZ,2015,regular unleaded,231,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,31,22,61,37080,NotPopular
Lincoln,MKZ,2015,regular unleaded,188,4,AUTOMATIC,front wheel drive,4,"Luxury,Hybrid",Midsize,Sedan,39,41,61,45555,NotPopular
